SchemaName,TableName,TableDescription,ColumnOrder,ColumnName,DataType,MaxLength,precision,scale,IsNullable,ColumnDescription
dbo,TAFFECTATIONINDEMNITE,,3,idOTP,int,4,10,0,1,
dbo,TAFFECTATIONINDEMNITE,,4,oid,TOID,32,0,0,0,
dbo,TAFFECTATIONINDEMNITE,,5,systeme,bit,1,1,0,1,
dbo,TAFFECTATIONINDEMNITE,,6,UpdDate,datetime,8,23,3,1,
dbo,TAFFECTATIONINDEMNITE,,7,UpdStamp,char,16,0,0,1,
dbo,TAFFECTATIONINDEMNITE,,8,UpdUser,nvarchar,48,0,0,1,
dbo,TAGENCEBANCAIRE,,1,Caption,nvarchar,256,0,0,1,
dbo,TAGENCEBANCAIRE,,2,code,nvarchar,256,0,0,1,
dbo,TAGENCEBANCAIRE,,3,codeBIC,nvarchar,256,0,0,1,
dbo,TAGENCEBANCAIRE,,4,codeGuichet,nvarchar,256,0,0,1,
dbo,TAGENCEBANCAIRE,,5,controleCle,bit,1,1,0,1,
dbo,TAGENCEBANCAIRE,,6,domiciliationBancaire,nvarchar,256,0,0,1,
dbo,TAGENCEBANCAIRE,,7,estCodeBICImporte,bit,1,1,0,1,
dbo,TAGENCEBANCAIRE,,8,idOTP,int,4,10,0,1,
dbo,TAGENCEBANCAIRE,,9,noTraitement,int,4,10,0,1,
dbo,TAGENCEBANCAIRE,,10,oid,TOID,32,0,0,0,
dbo,TAGENCEBANCAIRE,,11,oidAdresse,TOID,32,0,0,1,
dbo,TAGENCEBANCAIRE,,12,oidBanque,TOID,32,0,0,1,
dbo,TAGENCEBANCAIRE,,13,oidCalendrierJourFerie,TOID,32,0,0,1,
dbo,TAGENCEBANCAIRE,,14,oidCalendrierJourFermeture,TOID,32,0,0,1,
dbo,TAGENCEBANCAIRE,,15,oidContactAgence,TOID,32,0,0,1,
dbo,TAGENCEBANCAIRE,,16,UpdDate,datetime,8,23,3,1,
dbo,TAGENCEBANCAIRE,,17,UpdStamp,char,16,0,0,1,
dbo,TAGENCEBANCAIRE,,18,UpdUser,nvarchar,48,0,0,1,
dbo,TAGENCEBANCAIRE,,19,estAgenceSociete,bit,1,1,0,1,
dbo,TAGREGATPOSITIONGROUPE,,1,Caption,nvarchar,256,0,0,1,
dbo,TAGREGATPOSITIONGROUPE,,2,code,nvarchar,256,0,0,1,
dbo,TAGREGATPOSITIONGROUPE,,3,idOTP,int,4,10,0,1,
dbo,TAGREGATPOSITIONGROUPE,,4,memeUnite,bit,1,1,0,1,
dbo,TAGREGATPOSITIONGROUPE,,5,oid,TOID,32,0,0,0,
dbo,TAGREGATPOSITIONGROUPE,,6,oidDimensionGroupe,TOID,32,0,0,1,
dbo,TAGREGATPOSITIONGROUPE,,7,oidUnite,TOID,32,0,0,1,
dbo,TAGREGATPOSITIONGROUPE,,8,UpdDate,datetime,8,23,3,1,
dbo,TAGREGATPOSITIONGROUPE,,9,UpdStamp,char,16,0,0,1,
dbo,TAGREGATPOSITIONGROUPE,,10,UpdUser,nvarchar,48,0,0,1,
dbo,TAIDEFISCALE,,1,accordObtenu,bit,1,1,0,1,
dbo,TAIDEFISCALE,,2,accordPrealable,bit,1,1,0,1,
dbo,TAIDEFISCALE,,3,baseCalcul,smallint,2,5,0,1,
dbo,TAIDEFISCALE,,4,Caption,nvarchar,256,0,0,1,
dbo,TAIDEFISCALE,,5,code,nvarchar,256,0,0,1,
dbo,TAIDEFISCALE,,6,dateApplication,smallint,2,5,0,1,
dbo,TAIDEFISCALE,,7,debutValidite,datetime,8,23,3,1,
dbo,TAIDEFISCALE,,8,diminutionBase,bit,1,1,0,1,
dbo,TAIDEFISCALE,,9,dureeAnnee,int,4,10,0,1,
dbo,TAIDEFISCALE,,10,dureeApplication,int,4,10,0,1,
dbo,TAIDEFISCALE,,11,dureeMois,int,4,10,0,1,
dbo,TAIDEFISCALE,,12,exceptionnel,bit,1,1,0,1,
dbo,TAIDEFISCALE,,13,finValidite,datetime,8,23,3,1,
dbo,TAIDEFISCALE,,14,idOTP,int,4,10,0,1,
dbo,TAIDEFISCALE,,15,natureRegleAmortissement,smallint,2,5,0,1,
dbo,TAIDEFISCALE,,16,oid,TOID,32,0,0,0,
dbo,TAIDEFISCALE,,17,oidRegleAmortissement,TOID,32,0,0,1,
dbo,TAIDEFISCALE,,18,premierExercice,bit,1,1,0,1,
dbo,TAIDEFISCALE,,19,systeme,bit,1,1,0,1,
dbo,TAIDEFISCALE,,20,taux,float,8,53,0,1,
dbo,TAIDEFISCALE,,21,taux_Decimales,int,4,10,0,1,
dbo,TAIDEFISCALE,,22,tauxMajoration,float,8,53,0,1,
dbo,TAIDEFISCALE,,23,tauxMajoration_Decimales,int,4,10,0,1,
dbo,TAIDEFISCALE,,24,texte,nvarchar,-1,0,0,1,
dbo,TAIDEFISCALE,,25,UpdDate,datetime,8,23,3,1,
dbo,TAIDEFISCALE,,26,UpdStamp,char,16,0,0,1,
dbo,TAIDEFISCALE,,27,UpdUser,nvarchar,48,0,0,1,
dbo,TAJUSTEMENTVCOM,,1,Caption,nvarchar,256,0,0,1,
dbo,TAJUSTEMENTVCOM,,2,idOTP,int,4,10,0,1,
dbo,TAJUSTEMENTVCOM,,3,montant,money,8,19,4,1,
dbo,TAJUSTEMENTVCOM,,4,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TAJUSTEMENTVCOM,,5,oid,TOID,32,0,0,0,
dbo,TAJUSTEMENTVCOM,,6,oidDocumentCommercial,TOID,32,0,0,1,
dbo,TAJUSTEMENTVCOM,,7,oidMotifAjustement,TOID,32,0,0,1,
dbo,TAJUSTEMENTVCOM,,8,oidTypeReferenceAjustement,TOID,32,0,0,1,
dbo,TAJUSTEMENTVCOM,,9,reference,nvarchar,510,0,0,1,
dbo,TAJUSTEMENTVCOM,,10,UpdDate,datetime,8,23,3,1,
dbo,TAJUSTEMENTVCOM,,11,UpdStamp,char,16,0,0,1,
dbo,TAJUSTEMENTVCOM,,12,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,1,Caption,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,2,compte,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,3,deprecReeval,bit,1,1,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,4,extourne,bit,1,1,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,5,idOTP,int,4,10,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,6,idSession,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,7,montant,float,8,53,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,8,oid,TOID,32,0,0,0,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,9,oidAmortissementPeriode,TOID,32,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,10,oidDetailAnalytiqueImmo,TOID,32,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,11,UpdDate,datetime,8,23,3,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,12,UpdStamp,char,16,0,0,1,
dbo,TAMORTISSEMENTANALYTIQUEDETAIL,,13,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTBIEN,,1,Caption,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTBIEN,,2,forcage,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,3,idOTP,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,4,oid,TOID,32,0,0,0,
dbo,TAMORTISSEMENTBIEN,,5,oiddotationDonnee,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,6,UpdDate,datetime,8,23,3,1,
dbo,TAMORTISSEMENTBIEN,,7,UpdStamp,char,16,0,0,1,
dbo,TAMORTISSEMENTBIEN,,8,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTBIEN,,9,aideFiscaleCompta,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,10,aideFiscaleCompta_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,11,annulationDero,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,12,annulationDero_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,13,coursDevise,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,14,coursDevise_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,15,coursDevise_Date,datetime,8,23,3,1,
dbo,TAMORTISSEMENTBIEN,,16,coursDevise_TCConv,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTBIEN,,17,coursDevise_TCValue,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,18,coursDevise_RPConv,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTBIEN,,19,coursDevise_RPValue,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,20,cumulAideFiscale,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,21,cumulAideFiscale_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,22,cumulAmorti,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,23,cumulAmorti_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,24,cumulDeprecFin,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,25,cumulDeprecFin_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,26,cumulDepreciation,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,27,cumulDepreciation_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,28,cumulExceptionnel,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,29,cumulExceptionnel_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,30,dateDebut,datetime,8,23,3,1,
dbo,TAMORTISSEMENTBIEN,,31,dateFin,datetime,8,23,3,1,
dbo,TAMORTISSEMENTBIEN,,32,dateFinPrevue,datetime,8,23,3,1,
dbo,TAMORTISSEMENTBIEN,,33,deprecie,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,34,differe,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,35,differe_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,36,duree,float,8,53,0,1,
dbo,TAMORTISSEMENTBIEN,,37,duree_Decimales,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,38,dureeAnnee,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,39,dureeJour,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,40,dureeMois,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,41,ecartReevaluation,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,42,ecartReevaluation_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,43,exceptionnelCompta,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,44,exceptionnelCompta_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,45,exceptionnelSortie,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,46,exceptionnelSortie_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,47,exerciceAjustement,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,48,exerciceAjustement_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,49,exerciceDepreciatio,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,50,exerciceDepreciatio_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,51,exerciceException,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,52,exerciceException_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,53,exerciceIntegre,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,54,exerciceIntegre_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,55,exerciceRANouveau,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,56,exerciceRANouveau_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,57,existeDerogatoire,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,58,forcageDepreciation,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,59,forcageReevaluation,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,60,indiceCalcul,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,61,indiceEncours,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,62,montantForcageCpt,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,63,montantForcageCpt_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,64,nonAmortissable,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,65,numeroTraitement,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,66,oidAideFiscale,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,67,oidBienComptable,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,68,oidDotationDerogatoire,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,69,oidmouvementEncours,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,70,oidRegleAmortissement,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,71,oidSchemaAmortissement,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,72,oidSchemaComptable,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,73,oidventilationUO,TOID,32,0,0,1,
dbo,TAMORTISSEMENTBIEN,,74,operationEncours,smallint,2,5,0,1,
dbo,TAMORTISSEMENTBIEN,,75,plusValueCession,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,76,plusValueCession_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,77,reevalue,bit,1,1,0,1,
dbo,TAMORTISSEMENTBIEN,,78,regularisationRattrapage,smallint,2,5,0,1,
dbo,TAMORTISSEMENTBIEN,,79,soldeDiffere,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,80,soldeDiffere_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,81,taux,float,8,53,0,1,
dbo,TAMORTISSEMENTBIEN,,82,tauxMajoration,float,8,53,0,1,
dbo,TAMORTISSEMENTBIEN,,83,tauxMajoration_Decimales,int,4,10,0,1,
dbo,TAMORTISSEMENTBIEN,,84,valeurBrute,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,85,valeurBrute_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,86,valeurBruteDE,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,87,valeurBruteDE_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,88,valeurBruteInitiale,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,89,valeurBruteInitiale_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTBIEN,,90,valeurResiduelle,money,8,19,4,1,
dbo,TAMORTISSEMENTBIEN,,91,valeurResiduelle_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,1,aideFiscale,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,2,aideFiscale_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,3,Caption,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,4,coefficient,float,8,53,0,1,
dbo,TAMORTISSEMENTPERIODE,,5,comptabilise,bit,1,1,0,1,
dbo,TAMORTISSEMENTPERIODE,,6,dateDebut,datetime,8,23,3,1,
dbo,TAMORTISSEMENTPERIODE,,7,dateFin,datetime,8,23,3,1,
dbo,TAMORTISSEMENTPERIODE,,8,derogatoire,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,9,derogatoire_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,10,exceptionnel,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,11,exceptionnel_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,12,exceptionnelSortie,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,13,exceptionnelSortie_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,14,idOTP,int,4,10,0,1,
dbo,TAMORTISSEMENTPERIODE,,15,indiceExercice,int,4,10,0,1,
dbo,TAMORTISSEMENTPERIODE,,16,integDepre,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,17,integDepre_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,18,integreDotation,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,19,integreDotation_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,20,integReeval,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,21,integReeval_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,22,montant,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,23,montant_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,24,numerateur,float,8,53,0,1,
dbo,TAMORTISSEMENTPERIODE,,25,numerateur_Decimales,int,4,10,0,1,
dbo,TAMORTISSEMENTPERIODE,,26,oid,TOID,32,0,0,0,
dbo,TAMORTISSEMENTPERIODE,,27,oidAmortissementPeriodeCompta,TOID,32,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,28,oidDotation,TOID,32,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,29,oidRepartitionPeriode,TOID,32,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,30,reportANouveau,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODE,,31,reportANouveau_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,32,simulation,bit,1,1,0,1,
dbo,TAMORTISSEMENTPERIODE,,33,UpdDate,datetime,8,23,3,1,
dbo,TAMORTISSEMENTPERIODE,,34,UpdStamp,char,16,0,0,1,
dbo,TAMORTISSEMENTPERIODE,,35,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,1,aideFiscale,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,2,Caption,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,3,derogatoire,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,4,exceptionnel,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,5,exceptionnelSortie,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,6,idOTP,int,4,10,0,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,7,integDepre,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,8,integreDotation,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,9,integReeval,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,10,montant,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,11,oid,TOID,32,0,0,0,
dbo,TAMORTISSEMENTPERIODECOMPTA,,12,reportANouveau,money,8,19,4,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,13,UpdDate,datetime,8,23,3,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,14,UpdStamp,char,16,0,0,1,
dbo,TAMORTISSEMENTPERIODECOMPTA,,15,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,1,Caption,nvarchar,256,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,2,duree,float,8,53,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,3,duree_Decimales,int,4,10,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,4,idOTP,int,4,10,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,5,nonAmortissable,bit,1,1,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,6,oid,TOID,32,0,0,0,
dbo,TAMORTISSEMENTTEMPORAIRE,,7,oidAideFiscale,TOID,32,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,8,oidBienComptable,TOID,32,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,9,oidRegleAmortissement,TOID,32,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,10,oidSchemaAmortissement,TOID,32,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,11,oidVentilationUO,TOID,32,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,12,UpdDate,datetime,8,23,3,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,13,UpdStamp,char,16,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,14,UpdUser,nvarchar,48,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,15,valeurBrute,money,8,19,4,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,16,valeurBrute_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,17,valeurResiduelle,money,8,19,4,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,18,valeurResiduelle_CodeDevise,nvarchar,6,0,0,1,
dbo,TAMORTISSEMENTTEMPORAIRE,,19,vise,bit,1,1,0,1,
dbo,TANALYSEREGLEMENTS,,1,Caption,nvarchar,256,0,0,1,
dbo,TANALYSEREGLEMENTS,,2,code,nvarchar,256,0,0,1,
dbo,TANALYSEREGLEMENTS,,3,dateAnalyse,datetime,8,23,3,1,
dbo,TANALYSEREGLEMENTS,,4,dateDebut,datetime,8,23,3,1,
dbo,TANALYSEREGLEMENTS,,5,dateFin,datetime,8,23,3,1,
dbo,TANALYSEREGLEMENTS,,6,idOTP,int,4,10,0,1,
dbo,TANALYSEREGLEMENTS,,7,oid,TOID,32,0,0,0,
dbo,TANALYSEREGLEMENTS,,8,UpdDate,datetime,8,23,3,1,
dbo,TANALYSEREGLEMENTS,,9,UpdStamp,char,16,0,0,1,
dbo,TANALYSEREGLEMENTS,,10,UpdUser,nvarchar,48,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,1,Caption,nvarchar,256,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,2,codeAnalytique,nvarchar,256,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,3,codeSection,nvarchar,256,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,4,idOTP,int,4,10,0,1,
dbo,TANALYTIQUEDOCUMENT,,5,oid,TOID,32,0,0,0,
dbo,TANALYTIQUEDOCUMENT,,6,oidaxeAnalytique,TOID,32,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,7,oiddocumentDetail,TOID,32,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,8,oidsectionAnalytique,TOID,32,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,9,UpdDate,datetime,8,23,3,1,
dbo,TANALYTIQUEDOCUMENT,,10,UpdStamp,char,16,0,0,1,
dbo,TANALYTIQUEDOCUMENT,,11,UpdUser,nvarchar,48,0,0,1,
dbo,TANALYTIQUEEXTOURNE,,1,Caption,nvarchar,256,0,0,1,
dbo,TANALYTIQUEEXTOURNE,,2,idOTP,int,4,10,0,1,
dbo,TANALYTIQUEEXTOURNE,,3,oid,TOID,32,0,0,0,
dbo,TANALYTIQUEEXTOURNE,,4,oidTAmortissementPeriode,TOID,32,0,0,1,
dbo,TANALYTIQUEEXTOURNE,,5,oidTPieceAnalytiqueImmo,TOID,32,0,0,1,
dbo,TANALYTIQUEEXTOURNE,,6,simulation,bit,1,1,0,1,
dbo,TANALYTIQUEEXTOURNE,,7,UpdDate,datetime,8,23,3,1,
dbo,TANALYTIQUEEXTOURNE,,8,UpdStamp,char,16,0,0,1,
dbo,TANALYTIQUEEXTOURNE,,9,UpdUser,nvarchar,48,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,1,adrLigne3,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,2,adrLigne4,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,3,adrLigne5,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,4,adrLigne6,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,5,argTri,int,4,10,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,6,Caption,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,7,codeBIC,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,8,codeEts,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,9,codeEtsAbsorbant,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,10,codeNatActivite,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,11,codeOrgRepresentatif,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,12,codeSituation,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,13,dateAgreement,datetime,8,23,3,1,
dbo,TANNUAIREBICETABLISSEMENT,,14,dateEffetOptionInvariant,datetime,8,23,3,1,
dbo,TANNUAIREBICETABLISSEMENT,,15,dateFinDiffusion,datetime,8,23,3,1,
dbo,TANNUAIREBICETABLISSEMENT,,16,dateRetraitAgreement,datetime,8,23,3,1,
dbo,TANNUAIREBICETABLISSEMENT,,17,denomCourte,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,18,denomination,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,19,idOTP,int,4,10,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,20,libelleCommercial,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,21,oid,TOID,32,0,0,0,
dbo,TANNUAIREBICETABLISSEMENT,,22,oidPays,TOID,32,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,23,optionIdInvariant,nvarchar,256,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,24,origine,smallint,2,5,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,25,situation,smallint,2,5,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,26,UpdDate,datetime,8,23,3,1,
dbo,TANNUAIREBICETABLISSEMENT,,27,UpdStamp,char,16,0,0,1,
dbo,TANNUAIREBICETABLISSEMENT,,28,UpdUser,nvarchar,48,0,0,1,
dbo,TANNUAIREBICGUICHET,,1,adrLigne3,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,2,adrLigne4,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,3,adrLigne5,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,4,adrLigne6,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,5,Caption,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,6,codeAcheminementBdF,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,7,codeBIC,nvarchar,256,0,0,1,
dbo,TANNUAIREBICGUICHET,,8,codeEts,nvarchar,256,0,0,1,
